timestamp,energy
2025-07-21 11:00:00,930806.4
2025-07-21 12:00:00,948371.1
2025-07-21 13:00:00,963079.0
2025-07-21 14:00:00,990502.9
2025-07-21 15:00:00,1034843.8
2025-07-21 16:00:00,1088964.0
2025-07-21 17:00:00,1102956.3
2025-07-21 18:00:00,1073728.7
2025-07-21 19:00:00,1023330.5
2025-07-21 20:00:00,996484.4
2025-07-21 21:00:00,922925.3
2025-07-21 22:00:00,811465.6
2025-07-21 23:00:00,706815.0
2025-07-22 00:00:00,624779.5
2025-07-22 01:00:00,569905.4
2025-07-22 02:00:00,533916.9
2025-07-22 03:00:00,514470.2
2025-07-22 04:00:00,516618.1
2025-07-22 05:00:00,538553.9
2025-07-22 06:00:00,601782.8
2025-07-22 07:00:00,673941.0
2025-07-22 08:00:00,747209.0
2025-07-22 09:00:00,813005.7
2025-07-22 10:00:00,858417.1
2025-07-22 11:00:00,893375.3
2025-07-22 12:00:00,907478.0
2025-07-22 13:00:00,935300.4
2025-07-22 14:00:00,975807.9
2025-07-22 15:00:00,1021796.7
2025-07-22 16:00:00,1078797.7
2025-07-22 17:00:00,1093987.7
2025-07-22 18:00:00,1070846.4
2025-07-22 19:00:00,1019552.1
2025-07-22 20:00:00,995153.3
2025-07-22 21:00:00,931949.6
2025-07-22 22:00:00,828592.7
2025-07-22 23:00:00,727045.0
2025-07-23 00:00:00,643786.2
2025-07-23 01:00:00,589442.4
2025-07-23 02:00:00,551692.0
2025-07-23 03:00:00,531865.1
2025-07-23 04:00:00,534387.8
2025-07-23 05:00:00,559486.6
2025-07-23 06:00:00,627017.0
2025-07-23 07:00:00,714361.1
2025-07-23 08:00:00,802022.1
2025-07-23 09:00:00,885260.5
2025-07-23 10:00:00,951106.5
2025-07-23 11:00:00,1008218.0
2025-07-23 12:00:00,1047941.1
2025-07-23 13:00:00,1083504.3
2025-07-23 14:00:00,1137302.8
2025-07-23 15:00:00,1194484.4
2025-07-23 16:00:00,1252896.5
2025-07-23 17:00:00,1263733.6
2025-07-23 18:00:00,1235075.3
2025-07-23 19:00:00,1182833.0
2025-07-23 20:00:00,1152070.6
2025-07-23 21:00:00,1080826.6
2025-07-23 22:00:00,972847.3
2025-07-23 23:00:00,856106.5
2025-07-24 00:00:00,762665.1
2025-07-24 01:00:00,694317.7
2025-07-24 02:00:00,644572.1
2025-07-24 03:00:00,620165.0
2025-07-24 04:00:00,621472.5
2025-07-24 05:00:00,649683.6
2025-07-24 06:00:00,726870.1
2025-07-24 07:00:00,835880.6
2025-07-24 08:00:00,948657.5
2025-07-24 09:00:00,1085070.1
2025-07-24 10:00:00,1205618.0
2025-07-24 11:00:00,1316344.0
2025-07-24 12:00:00,1397632.2
2025-07-24 13:00:00,1458475.3
2025-07-24 14:00:00,1521293.3
2025-07-24 15:00:00,1579558.0
2025-07-24 16:00:00,1648283.5
2025-07-24 17:00:00,1663193.8
2025-07-24 18:00:00,1629528.6
2025-07-24 19:00:00,1568917.1
2025-07-24 20:00:00,1458931.9
2025-07-24 21:00:00,1355818.4
2025-07-24 22:00:00,1228110.8
2025-07-24 23:00:00,1103486.2
2025-07-25 00:00:00,1000721.7
2025-07-25 01:00:00,919723.6
2025-07-25 02:00:00,865874.7
2025-07-25 03:00:00,831444.0
2025-07-25 04:00:00,820709.8
2025-07-25 05:00:00,829557.8
2025-07-25 06:00:00,871894.4
2025-07-25 07:00:00,946253.3
2025-07-25 08:00:00,1008502.0
2025-07-25 09:00:00,1106554.5
2025-07-25 10:00:00,1197818.7
2025-07-25 11:00:00,1275769.3
2025-07-25 12:00:00,1326142.8
2025-07-25 13:00:00,1369262.3
2025-07-25 14:00:00,1407917.2
2025-07-25 15:00:00,1452556.5
2025-07-25 16:00:00,1496958.9
2025-07-25 17:00:00,1492236.0
2025-07-25 18:00:00,1443346.9
2025-07-25 19:00:00,1371165.2
2025-07-25 20:00:00,1333100.0
2025-07-25 21:00:00,1249365.5
2025-07-25 22:00:00,1131090.4
2025-07-25 23:00:00,1008510.0
2025-07-26 00:00:00,883346.3
2025-07-26 01:00:00,799089.2
2025-07-26 02:00:00,735535.1
2025-07-26 03:00:00,693920.7
2025-07-26 04:00:00,672104.7
2025-07-26 05:00:00,670731.4
2025-07-26 06:00:00,723268.9
2025-07-26 07:00:00,865277.1
2025-07-26 08:00:00,1013455.9
2025-07-26 09:00:00,1159051.4
2025-07-26 10:00:00,1257804.8
2025-07-26 11:00:00,1334423.8
2025-07-26 12:00:00,1394370.2
2025-07-26 13:00:00,1438720.6
2025-07-26 14:00:00,1433780.8
2025-07-26 15:00:00,1405160.1
2025-07-26 16:00:00,1371397.1
2025-07-26 17:00:00,1326084.0
2025-07-26 18:00:00,1271164.7
2025-07-26 19:00:00,1237043.7
2025-07-26 20:00:00,1210511.5
2025-07-26 21:00:00,1155727.0
