latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
32.864674,-97.05017,186.0,-18000,America/Chicago,GMT-5

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²)
2023-09-26T11:00,29.6,57,20.1,33.1,4.7,0,0.00,577.0
2023-09-26T12:00,31.2,48,18.9,34.7,6.0,0,0.00,721.0
2023-09-26T13:00,32.5,40,17.1,35.4,7.7,0,0.00,806.0
2023-09-26T14:00,33.5,34,15.4,35.5,9.3,2,0.00,822.0
2023-09-26T15:00,34.0,31,14.4,35.1,10.8,22,0.00,765.0
2023-09-26T16:00,34.1,29,13.8,34.2,12.2,35,0.00,668.0
2023-09-26T17:00,33.5,30,13.5,32.7,13.2,17,0.00,502.0
2023-09-26T18:00,32.7,30,12.8,31.6,12.8,7,0.00,310.0
2023-09-26T19:00,31.6,36,14.6,32.6,3.7,0,0.00,111.0
2023-09-26T20:00,29.0,43,15.0,29.8,6.1,100,0.00,3.0
2023-09-26T21:00,28.6,45,15.7,29.5,7.4,37,0.00,0.0
2023-09-26T22:00,28.4,46,15.6,29.2,7.4,29,0.00,0.0
2023-09-26T23:00,27.0,52,16.2,28.2,5.9,0,0.00,0.0
2023-09-27T00:00,25.8,59,17.1,26.9,9.0,0,0.00,0.0
2023-09-27T01:00,24.9,62,17.0,25.8,10.9,0,0.00,0.0
2023-09-27T02:00,23.6,66,17.0,25.1,7.1,0,0.00,0.0
2023-09-27T03:00,23.0,70,17.2,24.2,8.7,0,0.00,0.0
2023-09-27T04:00,22.7,72,17.4,24.1,8.1,0,0.00,0.0
2023-09-27T05:00,22.0,76,17.5,23.4,8.8,0,0.00,0.0
2023-09-27T06:00,22.1,76,17.7,23.8,7.7,0,0.00,0.0
2023-09-27T07:00,22.0,84,19.1,24.5,6.6,0,0.00,0.0
2023-09-27T08:00,23.0,79,19.1,25.5,7.2,0,0.00,22.0
2023-09-27T09:00,25.9,66,19.0,28.7,3.6,0,0.00,181.0
2023-09-27T10:00,29.1,54,18.7,31.7,4.6,0,0.00,389.0
2023-09-27T11:00,31.2,46,18.1,33.5,5.8,20,0.00,572.0
2023-09-27T12:00,32.5,37,16.1,34.7,4.6,10,0.00,670.0
2023-09-27T13:00,33.6,32,14.7,35.4,7.1,13,0.00,761.0
2023-09-27T14:00,34.2,30,14.2,35.7,9.1,3,0.00,792.0
2023-09-27T15:00,34.7,29,13.9,35.6,10.9,3,0.00,771.0
2023-09-27T16:00,34.6,29,13.8,34.5,13.3,10,0.00,668.0
2023-09-27T17:00,34.2,30,14.0,33.4,13.9,5,0.00,501.0
2023-09-27T18:00,33.2,31,13.8,32.1,15.5,3,0.00,307.0
2023-09-27T19:00,32.0,31,12.6,31.2,10.3,3,0.00,109.0
2023-09-27T20:00,29.9,36,13.1,29.5,9.4,4,0.00,3.0
2023-09-27T21:00,28.8,40,14.1,28.7,10.0,0,0.00,0.0
2023-09-27T22:00,27.6,51,16.5,28.3,10.7,0,0.00,0.0
2023-09-27T23:00,27.3,52,16.7,28.0,11.0,0,0.00,0.0
2023-09-28T00:00,26.4,56,16.9,27.5,9.4,0,0.00,0.0
2023-09-28T01:00,25.1,63,17.5,26.5,9.1,0,0.00,0.0
2023-09-28T02:00,24.5,65,17.4,25.8,8.9,0,0.00,0.0
2023-09-28T03:00,24.0,66,17.2,25.5,7.2,0,0.00,0.0
2023-09-28T04:00,23.2,69,17.3,24.9,6.3,0,0.00,0.0
2023-09-28T05:00,22.3,74,17.5,23.9,7.6,0,0.00,0.0
2023-09-28T06:00,21.9,77,17.6,23.7,6.3,0,0.00,0.0
2023-09-28T07:00,22.6,76,18.1,24.5,7.2,0,0.00,0.0
2023-09-28T08:00,23.8,70,18.0,25.8,6.1,0,0.00,21.0
2023-09-28T09:00,26.4,61,18.1,28.7,4.6,0,0.00,179.0
2023-09-28T10:00,29.0,52,18.1,31.7,1.8,1,0.00,385.0
2023-09-28T11:00,31.4,45,17.9,34.2,1.5,1,0.00,567.0
2023-09-28T12:00,33.5,35,15.9,35.6,6.1,18,0.00,709.0
2023-09-28T13:00,34.5,30,14.6,35.8,8.9,7,0.00,729.0
2023-09-28T14:00,35.2,28,14.2,36.6,9.4,4,0.00,790.0
2023-09-28T15:00,35.7,27,13.9,36.9,8.3,10,0.00,742.0
2023-09-28T16:00,35.8,27,13.8,36.2,7.9,6,0.00,612.0
2023-09-28T17:00,35.8,27,13.8,35.4,11.2,8,0.00,454.0
2023-09-28T18:00,34.8,29,13.9,34.0,13.9,27,0.00,241.0
2023-09-28T19:00,32.5,39,16.9,32.7,14.7,32,0.00,93.0
2023-09-28T20:00,31.1,44,17.2,30.9,19.0,55,0.00,2.0
2023-09-28T21:00,30.9,44,17.1,30.9,17.3,14,0.00,0.0
2023-09-28T22:00,29.9,47,17.4,30.5,13.7,3,0.00,0.0
2023-09-28T23:00,28.8,51,17.6,30.0,10.5,1,0.00,0.0
2023-09-29T00:00,27.9,55,17.9,29.3,9.5,0,0.00,0.0
2023-09-29T01:00,27.2,57,17.9,28.6,10.1,0,0.00,0.0
2023-09-29T02:00,26.5,59,17.8,27.9,9.7,0,0.00,0.0
2023-09-29T03:00,25.6,62,17.9,27.0,10.2,0,0.00,0.0
2023-09-29T04:00,25.1,65,18.0,26.5,10.7,0,0.00,0.0
2023-09-29T05:00,24.8,67,18.1,26.4,9.5,0,0.00,0.0
2023-09-29T06:00,24.3,70,18.4,25.8,10.9,0,0.00,0.0
2023-09-29T07:00,24.0,74,19.1,26.5,6.5,0,0.00,0.0
2023-09-29T08:00,24.4,72,19.0,26.6,8.1,0,0.00,20.0
2023-09-29T09:00,26.8,60,18.5,28.9,6.6,0,0.00,174.0
2023-09-29T10:00,29.2,51,18.1,31.3,6.0,0,0.00,377.0
2023-09-29T11:00,31.5,44,17.8,33.3,7.9,0,0.00,563.0
2023-09-29T12:00,33.2,39,17.4,34.8,12.3,11,0.00,706.0
2023-09-29T13:00,33.7,37,17.1,35.0,14.1,9,0.00,718.0
2023-09-29T14:00,34.4,35,16.8,36.2,12.6,8,0.00,779.0
2023-09-29T15:00,35.0,32,15.6,35.9,12.9,17,0.00,702.0
2023-09-29T16:00,35.6,28,14.1,35.4,13.4,12,0.00,621.0
2023-09-29T17:00,35.5,27,13.6,34.3,15.4,24,0.00,482.0
2023-09-29T18:00,34.7,28,13.6,33.0,19.2,23,0.00,286.0
2023-09-29T19:00,32.3,38,16.2,32.0,16.7,24,0.00,97.0
2023-09-29T20:00,30.7,44,17.2,30.8,17.1,12,0.00,2.0
2023-09-29T21:00,29.7,49,18.0,30.3,15.8,19,0.00,0.0
2023-09-29T22:00,28.8,53,18.1,29.3,16.3,17,0.00,0.0
2023-09-29T23:00,27.7,55,17.8,27.8,18.5,11,0.00,0.0
2023-09-30T00:00,27.2,56,17.6,27.4,17.3,3,0.00,0.0
2023-09-30T01:00,26.8,56,17.3,26.6,18.9,1,0.00,0.0
2023-09-30T02:00,26.3,57,17.1,26.3,17.1,1,0.00,0.0
2023-09-30T03:00,25.5,60,17.1,26.2,12.3,0,0.00,0.0
2023-09-30T04:00,24.7,63,17.2,25.7,10.5,0,0.00,0.0
2023-09-30T05:00,24.2,65,17.3,25.5,9.2,0,0.00,0.0
2023-09-30T06:00,23.8,67,17.4,25.0,9.7,0,0.00,0.0
2023-09-30T07:00,23.2,73,18.1,25.4,5.7,0,0.00,0.0
2023-09-30T08:00,23.8,71,18.2,25.7,7.2,0,0.00,19.0
2023-09-30T09:00,26.4,61,18.2,28.3,7.8,0,0.00,171.0
2023-09-30T10:00,29.2,54,19.0,31.0,10.8,0,0.00,374.0
2023-09-30T11:00,31.1,46,18.2,32.6,11.2,0,0.00,559.0
2023-09-30T12:00,32.5,40,17.1,34.0,12.8,0,0.00,702.0
2023-09-30T13:00,33.8,34,15.6,35.1,13.2,30,0.00,788.0
2023-09-30T14:00,34.5,30,14.6,34.9,13.9,5,0.00,727.0
2023-09-30T15:00,35.5,24,12.1,34.8,16.1,1,0.00,758.0
2023-09-30T16:00,35.7,22,10.6,33.8,17.8,0,0.00,659.0
2023-09-30T17:00,35.4,21,9.4,32.2,21.1,12,0.00,498.0
2023-09-30T18:00,34.1,24,10.5,31.0,22.3,13,0.00,302.0
2023-09-30T19:00,31.8,35,14.3,31.3,13.2,16,0.00,100.0
2023-09-30T20:00,30.1,40,14.9,30.0,11.8,11,0.00,1.0
2023-09-30T21:00,29.0,44,15.4,28.8,13.2,19,0.00,0.0
2023-09-30T22:00,27.9,44,14.4,27.3,13.8,86,0.00,0.0
2023-09-30T23:00,27.0,48,14.9,26.5,15.1,39,0.00,0.0
2023-10-01T00:00,26.5,50,15.2,26.2,13.7,17,0.00,0.0
2023-10-01T01:00,25.6,52,14.9,25.6,11.8,48,0.00,0.0
2023-10-01T02:00,24.7,54,14.9,25.0,8.7,14,0.00,0.0
2023-10-01T03:00,23.9,56,14.7,24.4,7.4,64,0.00,0.0
2023-10-01T04:00,23.2,58,14.6,23.7,7.3,100,0.00,0.0
2023-10-01T05:00,23.0,58,14.4,23.2,7.8,1,0.00,0.0
2023-10-01T06:00,22.0,62,14.3,22.4,6.6,0,0.00,0.0
2023-10-01T07:00,21.9,65,14.9,22.6,6.1,0,0.00,0.0
2023-10-01T08:00,21.5,67,15.2,23.0,2.3,0,0.00,19.0
2023-10-01T09:00,24.2,57,15.1,25.2,4.8,2,0.00,174.0
2023-10-01T10:00,26.7,47,14.4,27.4,5.2,25,0.00,379.0
2023-10-01T11:00,29.2,39,13.9,29.8,5.4,81,0.00,563.0
2023-10-01T12:00,31.2,35,14.1,32.9,4.8,100,0.00,702.0
2023-10-01T13:00,32.5,32,13.4,34.5,3.0,100,0.00,760.0
2023-10-01T14:00,33.5,28,12.4,33.9,7.1,100,0.00,668.0
2023-10-01T15:00,33.4,27,11.9,32.6,9.7,100,0.00,456.0
2023-10-01T16:00,33.6,27,11.8,32.4,11.7,100,0.00,475.0
2023-10-01T17:00,33.5,26,11.4,32.4,11.2,91,0.00,388.0
2023-10-01T18:00,33.5,23,9.8,31.4,14.3,72,0.00,259.0
2023-10-01T19:00,30.9,34,13.4,30.5,9.7,56,0.00,69.0
2023-10-01T20:00,29.0,39,13.8,29.2,7.7,17,0.00,1.0
2023-10-01T21:00,27.8,43,14.0,27.5,10.4,1,0.00,0.0
2023-10-01T22:00,26.3,47,14.1,26.7,6.4,3,0.00,0.0
2023-10-01T23:00,25.0,52,14.4,25.5,6.6,8,0.00,0.0
2023-10-02T00:00,24.5,54,14.6,25.1,6.0,2,0.00,0.0
2023-10-02T01:00,23.8,57,14.7,24.3,7.1,0,0.00,0.0
2023-10-02T02:00,23.5,59,14.9,24.1,6.4,0,0.00,0.0
2023-10-02T03:00,23.2,60,15.1,23.9,7.2,1,0.00,0.0
2023-10-02T04:00,22.5,65,15.4,23.4,6.2,1,0.00,0.0
2023-10-02T05:00,21.5,70,15.7,22.1,8.9,2,0.00,0.0
2023-10-02T06:00,21.8,68,15.6,22.6,7.4,0,0.00,0.0
2023-10-02T07:00,21.3,72,16.1,22.3,8.0,0,0.00,0.0
2023-10-02T08:00,21.9,70,16.1,23.4,3.9,84,0.00,17.0
2023-10-02T09:00,24.4,61,16.4,25.7,5.5,99,0.00,148.0
2023-10-02T10:00,26.8,52,16.0,28.5,2.3,97,0.00,331.0
2023-10-02T11:00,28.8,45,15.8,29.6,7.6,73,0.00,499.0
2023-10-02T12:00,30.3,40,15.4,31.3,9.7,24,0.00,651.0
2023-10-02T13:00,31.7,36,14.8,32.6,11.0,0,0.00,720.0
2023-10-02T14:00,32.9,33,14.4,33.7,12.2,71,0.00,764.0
2023-10-02T15:00,33.0,32,14.0,32.6,13.1,26,0.00,583.0
2023-10-02T16:00,33.3,30,13.4,32.5,13.0,96,0.00,476.0
2023-10-02T17:00,32.5,32,13.6,31.0,18.4,100,0.00,208.0
2023-10-02T18:00,32.0,32,13.4,30.5,17.7,69,0.00,128.0
2023-10-02T19:00,30.0,39,14.6,29.2,15.2,17,0.00,58.0
2023-10-02T20:00,28.6,43,14.8,28.0,15.4,72,0.00,1.0
2023-10-02T21:00,28.0,46,15.2,27.6,14.8,93,0.00,0.0
2023-10-02T22:00,27.1,48,15.2,26.9,13.5,94,0.00,0.0
2023-10-02T23:00,26.5,49,14.9,26.0,15.1,78,0.00,0.0
2023-10-03T00:00,25.9,48,14.1,24.7,17.3,100,0.00,0.0
2023-10-03T01:00,25.4,49,13.9,24.5,14.8,1,0.00,0.0
2023-10-03T02:00,24.4,52,13.9,24.0,11.2,89,0.00,0.0
2023-10-03T03:00,23.9,54,13.9,23.6,10.2,93,0.00,0.0
2023-10-03T04:00,23.5,55,13.9,23.2,10.8,87,0.00,0.0
2023-10-03T05:00,23.5,56,14.1,23.1,11.7,99,0.00,0.0
2023-10-03T06:00,23.2,56,14.0,23.1,9.6,0,0.00,0.0
2023-10-03T07:00,22.3,65,15.4,23.3,5.9,3,0.00,0.0
2023-10-03T08:00,22.4,65,15.6,23.0,8.9,42,0.00,15.0
2023-10-03T09:00,24.8,58,15.8,25.6,7.6,15,0.00,147.0
2023-10-03T10:00,27.1,53,16.6,27.7,11.7,0,0.00,355.0
2023-10-03T11:00,28.9,47,16.5,29.1,13.8,0,0.00,543.0
2023-10-03T12:00,30.6,38,14.9,30.4,17.0,23,0.00,682.0
2023-10-03T13:00,31.8,34,14.1,31.6,18.2,42,0.00,763.0
2023-10-03T14:00,32.4,33,14.1,31.8,20.1,1,0.00,746.0
2023-10-03T15:00,32.8,32,13.9,32.3,19.0,2,0.00,736.0
2023-10-03T16:00,32.8,32,13.8,31.7,19.2,36,0.00,628.0
2023-10-03T17:00,32.2,32,13.6,30.5,20.2,27,0.00,452.0
2023-10-03T18:00,31.5,33,13.4,29.7,19.6,36,0.00,266.0
2023-10-03T19:00,30.4,36,13.8,29.4,15.1,62,0.00,81.0
2023-10-03T20:00,29.0,41,14.5,28.4,14.1,89,0.00,0.0
2023-10-03T21:00,28.1,46,15.3,27.4,17.2,99,0.00,0.0
2023-10-03T22:00,26.8,67,20.1,27.6,21.5,100,0.00,0.0
2023-10-03T23:00,26.1,70,20.2,27.3,19.5,35,0.00,0.0
2023-10-04T00:00,25.5,76,20.9,26.9,20.0,43,0.00,0.0
2023-10-04T01:00,25.1,82,21.8,27.1,18.9,93,0.00,0.0
2023-10-04T02:00,25.1,83,22.1,27.3,19.3,100,0.00,0.0
2023-10-04T03:00,25.5,82,22.1,27.7,18.5,91,0.10,0.0
2023-10-04T04:00,25.0,85,22.3,28.1,13.4,91,0.00,0.0
2023-10-04T05:00,24.6,87,22.4,28.1,11.4,100,0.00,0.0
2023-10-04T06:00,24.9,87,22.5,28.5,10.4,53,0.00,0.0
2023-10-04T07:00,25.8,86,23.3,29.5,13.0,100,0.00,0.0
2023-10-04T08:00,25.5,86,23.0,28.9,14.2,9,0.00,15.0
2023-10-04T09:00,27.3,76,22.8,29.5,21.7,44,0.00,150.0
2023-10-04T10:00,29.0,67,22.2,31.1,19.9,80,0.00,284.0
2023-10-04T11:00,30.1,62,22.0,33.2,12.5,96,0.00,358.0
2023-10-04T12:00,31.0,58,21.9,34.1,11.3,70,0.20,426.0
2023-10-04T13:00,31.9,55,21.8,34.3,17.5,98,0.10,585.0
2023-10-04T14:00,33.0,52,21.8,35.7,17.3,94,0.10,625.0
2023-10-04T15:00,31.5,53,20.9,32.7,23.6,100,0.10,617.0
2023-10-04T16:00,29.8,62,21.6,32.7,12.4,100,0.50,260.0
2023-10-04T17:00,31.5,54,21.0,34.1,12.8,100,0.00,292.0
2023-10-04T18:00,26.4,81,23.0,28.8,21.3,100,13.20,105.0
2023-10-04T19:00,27.0,79,23.0,32.1,3.1,100,5.80,10.0
2023-10-04T20:00,25.1,87,22.9,26.3,29.5,100,0.00,0.0
2023-10-04T21:00,24.1,92,22.6,27.5,13.0,100,5.50,0.0
2023-10-04T22:00,23.6,93,22.4,27.9,5.9,100,6.40,0.0
2023-10-04T23:00,24.1,91,22.5,28.5,5.8,100,3.30,0.0
2023-10-05T00:00,22.5,89,20.6,24.6,14.4,100,4.30,0.0
2023-10-05T01:00,21.4,91,19.9,23.7,10.2,100,2.40,0.0
2023-10-05T02:00,21.5,93,20.4,23.4,15.0,100,2.00,0.0
2023-10-05T03:00,22.2,91,20.6,25.3,7.8,100,0.40,0.0
2023-10-05T04:00,22.1,87,19.9,24.9,7.1,93,0.10,0.0
2023-10-05T05:00,21.9,87,19.6,25.5,0.0,41,0.00,0.0
2023-10-05T06:00,21.4,92,20.0,23.8,9.8,96,0.00,0.0
2023-10-05T07:00,21.6,93,20.4,24.3,9.5,80,0.00,0.0
2023-10-05T08:00,21.9,91,20.3,24.4,10.2,100,0.20,2.0
2023-10-05T09:00,22.0,89,20.1,23.9,13.7,98,0.20,52.0
2023-10-05T10:00,22.8,85,20.1,24.5,14.9,85,0.10,230.0
2023-10-05T11:00,23.6,80,19.9,25.3,14.1,46,0.10,380.0
2023-10-05T12:00,24.6,74,19.5,26.6,11.3,93,0.10,493.0
2023-10-05T13:00,25.9,66,19.0,27.8,13.0,16,0.10,640.0
2023-10-05T14:00,26.6,61,18.4,28.8,10.5,36,0.10,668.0
2023-10-05T15:00,26.9,60,18.5,29.1,8.0,29,0.00,592.0
2023-10-05T16:00,27.1,58,18.1,28.6,10.2,15,0.00,524.0
2023-10-05T17:00,27.3,56,17.7,28.2,13.1,15,0.00,423.0
2023-10-05T18:00,27.0,54,17.0,27.3,14.8,11,0.00,253.0
2023-10-05T19:00,23.6,77,19.3,26.3,6.2,8,0.00,75.0
2023-10-05T20:00,23.2,85,20.5,27.0,2.1,9,0.00,0.0
2023-10-05T21:00,23.0,81,19.6,25.8,5.4,5,0.00,0.0
2023-10-05T22:00,22.6,82,19.3,25.2,6.6,1,0.00,0.0
2023-10-05T23:00,21.8,85,19.1,24.3,6.2,1,0.00,0.0
2023-10-06T00:00,21.5,86,19.0,23.7,7.4,0,0.00,0.0
2023-10-06T01:00,21.4,84,18.5,22.9,10.6,0,0.00,0.0
2023-10-06T02:00,21.1,83,18.1,22.2,13.0,0,0.00,0.0
2023-10-06T03:00,20.4,87,18.1,21.6,11.5,0,0.00,0.0
2023-10-06T04:00,19.5,89,17.8,21.1,8.6,0,0.00,0.0
2023-10-06T05:00,19.0,90,17.3,20.5,7.6,0,0.00,0.0
2023-10-06T06:00,18.7,89,16.9,19.9,8.3,0,0.00,0.0
2023-10-06T07:00,18.6,90,17.0,19.7,9.7,0,0.00,0.0
2023-10-06T08:00,18.6,89,16.9,19.6,9.7,0,0.00,15.0
2023-10-06T09:00,20.6,81,17.3,22.3,6.5,0,0.00,164.0
2023-10-06T10:00,22.5,73,17.4,24.4,5.8,0,0.00,371.0
2023-10-06T11:00,24.6,62,16.9,26.1,6.3,0,0.00,557.0
2023-10-06T12:00,26.5,51,15.4,28.0,8.4,0,0.00,697.0
2023-10-06T13:00,27.8,40,12.9,28.8,8.9,0,0.00,780.0
2023-10-06T14:00,28.4,37,12.3,29.4,8.0,57,0.00,797.0
2023-10-06T15:00,28.6,37,12.4,29.2,9.0,30,0.00,744.0
2023-10-06T16:00,28.6,38,12.8,28.6,9.1,2,0.00,624.0
2023-10-06T17:00,28.5,38,12.8,27.7,11.2,24,0.00,468.0
2023-10-06T18:00,27.5,40,12.9,26.5,13.6,78,0.00,268.0
2023-10-06T19:00,25.5,41,11.5,24.4,10.7,93,0.00,71.0
2023-10-06T20:00,24.4,46,12.1,22.8,15.1,13,0.00,0.0
2023-10-06T21:00,23.0,49,11.9,20.4,21.8,90,0.00,0.0
2023-10-06T22:00,21.5,45,9.1,18.0,22.5,95,0.00,0.0
2023-10-06T23:00,20.3,47,8.6,16.9,21.2,99,0.00,0.0
2023-10-07T00:00,19.3,48,7.9,15.6,21.9,100,0.00,0.0
2023-10-07T01:00,18.1,47,6.8,13.9,23.5,100,0.00,0.0
2023-10-07T02:00,17.1,49,6.3,12.7,23.9,95,0.00,0.0
2023-10-07T03:00,16.2,52,6.3,11.9,23.3,1,0.00,0.0
2023-10-07T04:00,15.3,48,4.3,10.6,22.7,100,0.00,0.0
2023-10-07T05:00,15.1,40,1.5,10.1,21.4,99,0.00,0.0
2023-10-07T06:00,14.8,39,0.8,10.0,19.2,27,0.00,0.0
2023-10-07T07:00,14.6,29,-3.2,8.7,22.6,71,0.00,0.0
2023-10-07T08:00,14.8,30,-2.7,9.5,18.8,72,0.00,7.0
2023-10-07T09:00,15.4,30,-2.2,10.1,20.0,41,0.00,93.0
2023-10-07T10:00,16.5,29,-1.6,11.5,18.1,43,0.00,313.0
2023-10-07T11:00,17.3,29,-0.8,13.0,14.0,39,0.00,449.0
2023-10-07T12:00,18.5,29,-0.1,15.1,13.8,0,0.00,689.0
2023-10-07T13:00,19.2,28,0.4,16.5,13.5,0,0.00,790.0
2023-10-07T14:00,19.8,28,0.8,17.2,13.6,0,0.00,809.0
2023-10-07T15:00,20.1,28,1.0,17.3,13.8,0,0.00,760.0
2023-10-07T16:00,20.2,28,1.2,17.0,12.9,0,0.00,646.0
2023-10-07T17:00,20.1,28,1.1,16.3,12.5,0,0.00,478.0
2023-10-07T18:00,19.5,29,0.9,15.8,11.4,0,0.00,275.0
2023-10-07T19:00,18.5,32,1.5,15.7,6.1,0,0.00,76.0
2023-10-07T20:00,17.0,43,4.3,14.6,6.8,0,0.00,0.0
2023-10-07T21:00,16.2,51,6.0,14.3,6.8,0,0.00,0.0
2023-10-07T22:00,16.0,53,6.4,14.1,7.0,0,0.00,0.0
2023-10-07T23:00,15.1,53,5.7,13.1,6.1,0,0.00,0.0
2023-10-08T00:00,14.0,56,5.4,11.7,7.8,0,0.00,0.0
2023-10-08T01:00,13.2,56,4.7,10.9,7.0,0,0.00,0.0
2023-10-08T02:00,12.7,54,3.8,10.3,6.6,0,0.00,0.0
2023-10-08T03:00,12.4,55,3.6,9.9,6.8,0,0.00,0.0
2023-10-08T04:00,12.3,60,4.8,9.9,8.0,0,0.00,0.0
2023-10-08T05:00,13.9,56,5.3,11.9,5.8,0,0.00,0.0
2023-10-08T06:00,14.1,59,6.2,12.5,4.8,0,0.00,0.0
2023-10-08T07:00,12.2,66,6.0,10.4,6.0,0,0.00,0.0
2023-10-08T08:00,12.5,70,7.2,10.8,6.3,0,0.00,14.0
2023-10-08T09:00,15.2,65,8.8,14.0,5.8,0,0.00,165.0
2023-10-08T10:00,17.8,51,7.6,16.0,8.0,0,0.00,372.0
2023-10-08T11:00,20.1,34,3.5,17.3,9.4,0,0.00,559.0
2023-10-08T12:00,21.7,27,2.0,19.4,9.7,0,0.00,702.0
2023-10-08T13:00,23.0,25,2.0,21.0,10.6,0,0.00,787.0
2023-10-08T14:00,24.0,24,2.5,22.2,11.2,0,0.00,804.0
2023-10-08T15:00,24.9,25,3.5,22.9,11.1,0,0.00,753.0
2023-10-08T16:00,25.2,26,4.3,22.7,11.7,0,0.00,639.0
2023-10-08T17:00,25.2,27,4.9,22.1,13.1,0,0.00,472.0
2023-10-08T18:00,24.5,29,5.1,21.4,13.1,0,0.00,270.0
2023-10-08T19:00,22.4,31,4.5,19.8,8.9,0,0.00,73.0
2023-10-08T20:00,21.2,36,5.6,18.4,11.4,0,0.00,0.0
2023-10-08T21:00,20.3,40,6.1,17.3,13.7,0,0.00,0.0
2023-10-08T22:00,19.7,40,5.6,16.6,14.0,0,0.00,0.0
2023-10-08T23:00,19.4,38,4.8,15.9,15.2,0,0.00,0.0
2023-10-09T00:00,18.6,41,5.0,15.2,14.7,0,0.00,0.0
2023-10-09T01:00,18.5,42,5.3,15.0,16.1,0,0.00,0.0
2023-10-09T02:00,18.5,43,5.8,15.1,16.2,0,0.00,0.0
2023-10-09T03:00,18.0,47,6.4,15.1,13.7,0,0.00,0.0
2023-10-09T04:00,17.5,51,7.2,14.9,12.4,0,0.00,0.0
2023-10-09T05:00,17.1,55,7.9,14.8,12.6,0,0.00,0.0
2023-10-09T06:00,17.0,58,8.6,14.9,12.2,0,0.00,0.0
2023-10-09T07:00,18.0,55,8.7,15.2,16.4,0,0.00,0.0
2023-10-09T08:00,17.6,57,8.9,15.0,15.9,0,0.00,13.0
2023-10-09T09:00,19.9,53,9.9,17.9,13.4,0,0.00,157.0
2023-10-09T10:00,22.3,47,10.5,20.6,12.7,0,0.00,362.0
2023-10-09T11:00,24.5,44,11.4,23.4,10.7,0,0.00,547.0
2023-10-09T12:00,26.8,40,11.9,26.4,11.7,0,0.00,688.0
2023-10-09T13:00,28.7,36,11.9,28.7,12.8,0,0.00,771.0
2023-10-09T14:00,30.1,31,11.1,29.6,14.5,0,0.00,787.0
2023-10-09T15:00,30.9,28,10.2,29.4,16.8,0,0.00,731.0
2023-10-09T16:00,30.8,28,10.3,28.6,18.1,0,0.00,623.0
2023-10-09T17:00,30.3,30,10.6,27.9,17.9,0,0.00,459.0
2023-10-09T18:00,29.4,31,10.7,26.9,18.2,0,0.00,260.0
2023-10-09T19:00,27.1,38,11.8,25.5,14.8,0,0.00,67.0
2023-10-09T20:00,25.7,46,13.1,24.3,16.6,20,0.00,0.0
2023-10-09T21:00,24.9,51,13.9,23.5,17.6,30,0.00,0.0
2023-10-09T22:00,24.1,53,13.8,22.5,19.4,45,0.00,0.0
2023-10-09T23:00,23.5,51,12.7,21.6,18.8,100,0.00,0.0
2023-10-10T00:00,23.0,50,11.9,20.7,19.1,99,0.00,0.0
2023-10-10T01:00,22.4,51,11.6,20.3,17.2,98,0.00,0.0
2023-10-10T02:00,21.6,54,11.9,20.0,15.4,88,0.00,0.0
2023-10-10T03:00,20.9,58,12.4,19.6,14.2,80,0.00,0.0
2023-10-10T04:00,20.4,62,12.9,19.4,13.0,15,0.00,0.0
2023-10-10T05:00,20.0,66,13.4,19.3,11.9,9,0.00,0.0
2023-10-10T06:00,19.5,69,13.7,19.0,11.0,0,0.00,0.0
2023-10-10T07:00,19.9,70,14.1,19.1,14.5,0,0.00,0.0
2023-10-10T08:00,19.3,73,14.4,18.9,12.8,0,0.00,12.0
2023-10-10T09:00,21.6,64,14.6,21.5,11.5,1,0.00,154.0
2023-10-10T10:00,24.0,56,14.7,23.9,11.4,13,0.00,356.0
2023-10-10T11:00,26.5,48,14.8,26.8,9.0,98,0.00,539.0
2023-10-10T12:00,28.5,42,14.3,28.5,13.1,99,0.00,661.0
2023-10-10T13:00,29.2,39,13.8,28.7,17.0,100,0.00,695.0
2023-10-10T14:00,29.5,37,13.4,28.6,18.4,100,0.00,676.0
2023-10-10T15:00,29.8,38,14.0,28.6,19.5,100,0.00,640.0
2023-10-10T16:00,29.6,40,14.6,28.3,19.4,100,0.00,453.0
2023-10-10T17:00,29.3,40,14.2,27.1,24.5,99,0.00,313.0
2023-10-10T18:00,27.3,52,16.6,26.4,21.6,94,0.00,152.0
2023-10-10T19:00,25.8,55,16.0,25.0,19.1,100,0.00,48.0
2023-10-10T20:00,24.6,59,16.1,24.0,18.4,100,0.00,0.0
2023-10-10T21:00,23.9,63,16.4,23.7,15.8,100,0.00,0.0
2023-10-10T22:00,23.5,65,16.6,23.1,18.0,100,0.00,0.0
2023-10-10T23:00,22.7,68,16.5,21.9,20.9,100,0.00,0.0
2023-10-11T00:00,22.2,72,17.0,21.7,20.0,100,0.00,0.0
2023-10-11T01:00,21.8,76,17.4,21.8,18.3,100,0.00,0.0
2023-10-11T02:00,21.5,79,17.7,21.8,17.2,100,0.00,0.0
2023-10-11T03:00,21.3,80,17.8,21.8,16.2,100,0.00,0.0
2023-10-11T04:00,21.1,79,17.4,21.8,13.3,100,0.00,0.0
